Dates,A UN Equity,AAL UW Equity,AAP UN Equity,AAPL UW Equity,ABBV UN Equity,ABC UN Equity,ABT UN Equity,ACGL UW Equity,ACN UN Equity,ADBE UW Equity,ADI UW Equity,ADM UN Equity,ADP UW Equity,ADSK UW Equity,AEE UN Equity,AEP UW Equity,AES UN Equity,AFL UN Equity,AIG UN Equity,AIZ UN Equity,AJG UN Equity,AKAM UW Equity,ALB UN Equity,ALGN UW Equity,ALK UN Equity,ALL UN Equity,ALLE UN Equity,AMAT UW Equity,AMCR UN Equity,AMD UW Equity,AME UN Equity,AMGN UW Equity,AMP UN Equity,AMT UN Equity,AMZN UW Equity,ANET UN Equity,ANSS UW Equity,AON UN Equity,AOS UN Equity,APA UW Equity,APD UN Equity,APH UN Equity,APTV UN Equity,ARE UN Equity,ATO UN Equity,ATVI UW Equity,AVB UN Equity,AVGO UW Equity,AVY UN Equity,AWK UN Equity
2017-11-29,34.9347,9.3472,18.9112,18.6092,19.8303,15.0507,26.5357,26.3609,24.8513,55.6033,19.9922,17.0385,30.1414,176.8254,24.7089,,11.6064,12.8573,39.144,23.6638,20.849,33.2075,32.9086,78.2939,9.5991,13.557,21.2284,15.8492,,,28.758,15.142,13.6754,52.4349,294.0918,50.903,44.5662,33.157,30.5322,,25.7925,28.483,18.4223,122.4504,25.072,39.1619,37.2885,51.3359,23.9249,31.6596
2017-11-30,35.2145,9.5825,19.1099,18.8694,20.058,15.0792,26.9129,25.9391,24.1721,57.0559,20.0973,17.0857,30.4419,176.8254,24.8175,,11.5736,12.9237,39.144,23.4684,20.6638,33.4715,33.4997,79.0545,9.6074,13.6501,21.5355,15.8073,,,29.1632,15.4436,13.6479,51.5855,298.0121,50.6661,45.0557,33.098,30.9816,,25.8591,28.7432,18.8953,122.5372,25.5651,39.4082,37.1431,52.5536,24.4039,32.0836
2017-12-01,34.9347,9.2997,18.7845,18.7816,19.9338,15.1023,26.7267,25.9856,23.937,53.149,19.9315,17.4927,30.2531,176.8254,24.736,,11.6721,12.9178,39.144,23.2124,20.8961,33.4775,32.9585,76.9909,9.2935,13.7086,21.6481,15.5497,,,28.9225,15.579,13.5843,51.4708,294.3653,49.6946,44.554,33.5748,30.6836,,25.6371,28.4925,18.6859,124.1091,25.5512,39.1304,37.1431,51.3473,24.0853,31.9644
2017-12-04,33.6887,9.4762,19.6813,18.6443,19.7062,15.5414,26.1204,25.6487,24.0317,49.8686,19.7892,17.6512,30.535,176.8254,24.4799,,11.7814,12.9974,39.144,23.2194,20.8992,33.8675,32.2602,68.4242,9.4838,13.7777,21.3538,14.9087,,,28.8021,15.71,13.8418,49.8078,287.173,45.5282,43.1767,32.9682,30.3856,,25.7576,28.0673,18.8285,124.437,25.4017,37.0084,37.1001,49.8441,23.9549,31.9995
2017-12-05,33.4802,9.3889,19.1383,18.6268,19.7455,15.2694,26.1586,25.3967,24.1166,49.6021,19.7985,17.497,30.7664,176.8254,24.2432,,11.7268,12.9532,39.144,22.8472,20.6607,33.8675,31.921,68.897,9.4588,13.674,20.9878,15.0015,,,28.5052,15.7082,13.7423,50.4494,289.1028,45.8694,43.6115,32.8667,30.0828,,25.691,27.9785,19.1324,121.5342,25.3324,37.6083,36.6269,49.4735,24.2093,31.7682
2017-12-06,33.5107,9.4155,18.4477,18.5576,19.5364,15.2872,26.0965,25.4378,24.2146,51.3726,19.9339,17.6598,30.8302,176.8254,24.3325,,11.8471,12.9192,39.144,22.8053,20.6638,33.4655,31.7938,70.6091,9.4213,13.6487,20.934,15.2801,,,28.5012,15.4928,13.7766,50.8221,291.8328,46.2628,44.0007,32.836,29.9948,,25.4436,27.8516,18.3974,122.3346,25.3269,38.3662,36.7436,49.897,23.8458,31.8663
2017-12-07,33.9277,9.6565,18.4685,18.5916,19.5033,15.2765,26.1108,25.1611,24.2685,51.6953,20.0973,17.6983,30.8196,176.8254,24.317,,11.7049,12.9679,39.144,22.9356,20.488,33.8675,32.1928,73.1455,9.6352,13.5769,21.2719,15.6665,,,28.6456,15.2941,14.0132,51.65,293.717,47.7841,44.4841,32.6826,30.0877,,25.5324,27.9658,18.1862,123.6076,25.3629,38.8841,36.8624,49.897,24.0254,31.9154
2017-12-08,34.2685,9.6831,18.9794,18.5971,19.8572,15.4134,26.0869,25.2049,24.5837,51.3874,19.9596,17.784,30.8568,176.8254,24.5187,,11.7705,13.0003,39.144,23.0635,20.6198,33.9035,32.5719,72.2515,9.6866,13.6288,21.1055,15.4059,,,28.782,15.4216,14.2022,51.0622,294.2767,48.4209,44.4294,32.6896,30.3954,,25.5229,28.3466,18.3672,125.3725,25.4294,39.4272,37.3254,49.1445,24.3205,32.0695
2017-12-11,34.0752,9.7362,19.0815,18.9595,19.9648,15.4258,26.2302,25.3583,24.6098,51.6065,20.0249,17.9511,31.3356,176.8254,24.7011,,11.8799,13.0475,39.144,23.238,20.5539,33.9335,32.7066,70.8061,9.6838,13.6115,21.0313,15.4628,,,28.8503,15.5464,14.0283,51.6285,296.0292,48.6166,44.5084,32.6448,29.9753,,25.8718,28.3148,18.5116,125.5557,25.4598,39.8945,37.4462,49.152,24.5878,32.3253
2017-12-12,34.1057,9.5787,19.494,18.853,19.9297,15.6125,26.593,25.2707,24.8401,51.0824,19.9502,17.8954,31.1308,176.8254,23.8087,,11.7268,13.0888,39.144,23.3357,20.3373,34.2156,32.5121,71.0212,9.6949,13.7671,21.0262,15.1183,,,28.9385,15.4963,14.0968,51.435,295.0567,47.4342,44.1862,32.692,29.8287,,25.8353,28.4513,18.4642,126.7227,24.7313,40.6713,37.6162,48.9157,24.4766,31.2986
